id,lng,lat,topic,sentiment,temperature_avg
1.12E+18,-72.4,5.34,Weather Extremes,-0.65,0.49
1.12E+18,-122.27,37.8,Weather Extremes,-0.48,-3.58
1.12E+18,-87.22,30.42,Weather Extremes,-0.35,2.08
1.12E+18,-71.06,42.36,Weather Extremes,-0.44,2.21
1.12E+18,-114.09,51.05,Seriousness of Gas Emissions,-0.24,-2.9
1.12E+18,-121.74,38.55,Weather Extremes,-0.37,-4.01
1.12E+18,-116.78,34.69,Seriousness of Gas Emissions,0.17,-0.96
1.12E+18,-112.07,33.45,Weather Extremes,0.05,0.45
1.12E+18,-115.14,36.17,Weather Extremes,-0.73,0.92
1.12E+18,-105.99,34.57,Weather Extremes,-0.19,3.05
1.12E+18,-82.46,27.95,Weather Extremes,0.05,0.22
1.12E+18,-79.04,35.67,Seriousness of Gas Emissions,-0.42,3.67
1.12E+18,-74.01,40.71,Weather Extremes,-0.76,1.44
1.12E+18,75.67,18.91,Weather Extremes,-0.76,1.96
1.12E+18,-118.76,36.7,Weather Extremes,-0.65,-1.84
1.12E+18,-123.11,49.26,Weather Extremes,0.59,-1.23
1.12E+18,78.47,17.36,Weather Extremes,0.68,1.54
1.12E+18,-61.91,45.3,Impact of Resource Overconsumption,-0.56,1.21
1.12E+18,-104.98,39.74,Weather Extremes,-0.76,2.73
1.12E+18,-104.83,39.73,Weather Extremes,-0.76,2.73
1.12E+18,-91.19,30.44,Weather Extremes,-0.51,3.1
1.12E+18,-73.93,40.77,Weather Extremes,-0.65,0.77
1.12E+18,-97,55,Weather Extremes,-0.06,0.02
1.12E+18,-93.13,44.93,Weather Extremes,-0.65,3.91
1.12E+18,-87.07,41.56,Weather Extremes,-0.76,6.62
1.12E+18,-70.25,43.66,Weather Extremes,0.21,2.6
1.12E+18,-94.58,39.1,Impact of Resource Overconsumption,-0.44,4.59
1.12E+18,-86.25,35.75,Weather Extremes,-0.08,3.52
1.12E+18,-117.31,34.07,Weather Extremes,-0.65,-1.98
1.12E+18,-71.11,42.38,Weather Extremes,-0.76,2.21
1.12E+18,-119.7,34.42,Weather Extremes,0.09,-2.7
1.12E+18,-84.25,43.62,Weather Extremes,-0.76,8.26
1.12E+18,-82.46,27.95,Weather Extremes,-0.31,0.22
1.12E+18,151.22,-33.85,Impact of Resource Overconsumption,-0.44,-1.34
1.12E+18,-93.13,35.28,Weather Extremes,-0.1,4.87
1.12E+18,-117.72,34.11,Weather Extremes,-0.02,-1.98
1.12E+18,-74.01,40.71,Weather Extremes,-0.76,1.44
1.12E+18,-79.42,43.7,Weather Extremes,-0.06,8.55
1.12E+18,151.22,-33.85,Weather Extremes,-0.3,-1.34
1.12E+18,-83.74,42.28,Impact of Resource Overconsumption,0.06,8.26
1.12E+18,-75,39.69,Weather Extremes,0.41,1.44
1.12E+18,-82.15,35.12,Weather Extremes,-0.66,3.33
1.12E+18,-97.15,49.88,Weather Extremes,-0.06,3.23
1.12E+18,-72.4,43.54,Weather Extremes,0.36,3.83
1.12E+18,-118.24,34.05,Weather Extremes,-0.76,-3.13
1.12E+18,-87.65,41.85,Weather Extremes,-0.76,6.62
1.12E+18,-0.13,51.51,Weather Extremes,-0.43,4.06
1.12E+18,-83,39.96,Seriousness of Gas Emissions,0.59,6.75
1.12E+18,-111.89,40.76,Weather Extremes,-0.71,2.51
1.12E+18,-87.62,41.88,Weather Extremes,-0.24,6.62
1.12E+18,-120.5,44,Weather Extremes,-0.76,-3.73
1.12E+18,-123.12,49.25,Weather Extremes,-0.56,-1.23
1.12E+18,11.34,46.49,Weather Extremes,-0.41,4.78
1.12E+18,-155.45,19.59,Weather Extremes,0.8,0.37
1.12E+18,-83,39.96,Weather Extremes,0.53,6.75
1.12E+18,-84.39,33.75,Weather Extremes,0.59,2.57
1.12E+18,-120.5,44,Weather Extremes,-0.31,-3.73
1.12E+18,-87.62,41.88,Weather Extremes,-0.7,6.62
1.12E+18,-116.97,33.75,Weather Extremes,-0.6,-0.87
1.12E+18,-77.62,43.16,Weather Extremes,-0.76,8
1.12E+18,-83,39.96,Weather Extremes,-0.76,6.75
1.12E+18,-114.47,51.03,Seriousness of Gas Emissions,-0.24,-2.9
1.12E+18,-73.59,45.51,Weather Extremes,-0.43,6.79
1.12E+18,-79.28,43.79,Weather Extremes,-0.65,8.55
1.12E+18,-81.23,42.98,Weather Extremes,0.05,8.03
1.12E+18,-81.46,27.76,Weather Extremes,-0.47,0.4
1.12E+18,-114.06,51.05,Seriousness of Gas Emissions,-0.24,-2.9
1.12E+18,-97.74,30.27,Impact of Resource Overconsumption,-0.39,3.51
1.12E+18,-117.16,32.72,Weather Extremes,-0.7,-1.44
1.12E+18,-97.74,30.27,Weather Extremes,-0.42,3.51
1.12E+18,-81.63,38.35,Weather Extremes,-0.65,5.89
1.12E+18,-99.5,27.52,Weather Extremes,0.55,2.52
1.12E+18,145,-37,Weather Extremes,0.07,-2.29
1.12E+18,-118.76,36.7,Weather Extremes,-0.65,-1.84
1.12E+18,-120.34,50.68,Impact of Resource Overconsumption,0.45,-2.27
1.12E+18,-104.53,51.75,Impact of Resource Overconsumption,-0.76,0.15
1.12E+18,-112.53,46,Weather Extremes,0.76,0.91
1.12E+18,152.36,-24.89,Seriousness of Gas Emissions,-0.01,-3.08
1.12E+18,-123.11,49.26,Impact of Resource Overconsumption,-0.17,-1.23
1.12E+18,-106.65,52.14,Weather Extremes,-0.65,-2.36
1.12E+18,111.17,-7.87,Weather Extremes,0.46,-0.03
1.12E+18,151.68,-30.18,Weather Extremes,-0.61,-3.36
1.12E+18,-110.97,32.22,Seriousness of Gas Emissions,0.59,1.36
1.12E+18,-65.96,18.38,Weather Extremes,-0.65,-0.16
1.12E+18,151.22,-33.85,Weather Extremes,-0.3,-1.34
1.12E+18,-123.12,49.25,Impact of Resource Overconsumption,-0.56,-1.23
1.12E+18,-76.61,39.29,Weather Extremes,0.68,2.74
1.12E+18,-83.74,42.28,Seriousness of Gas Emissions,-0.24,8.26
1.12E+18,-81.46,27.76,Seriousness of Gas Emissions,0.48,0.4
1.12E+18,-74.21,40.21,Impact of Resource Overconsumption,0.3,1.44
1.12E+18,-111.89,40.76,Seriousness of Gas Emissions,-0.12,2.51
1.12E+18,-2.23,53.45,Weather Extremes,-0.47,5.14
1.12E+18,-97.74,30.27,Impact of Resource Overconsumption,0.27,3.51
1.12E+18,175.46,-41.08,Seriousness of Gas Emissions,0.29,-2.02
1.12E+18,-111.89,40.76,Seriousness of Gas Emissions,0.59,2.51
1.12E+18,-122.08,37.39,Weather Extremes,0.13,-3.58
1.12E+18,-111.76,34.4,Seriousness of Gas Emissions,0.79,0.74
1.12E+18,10.74,59.91,Weather Extremes,0.78,8.32
1.12E+18,-79.44,44.1,Seriousness of Gas Emissions,-0.47,8.63
1.12E+18,-85.5,44.25,Weather Extremes,-0.26,7.56
1.12E+18,-71.1,42.39,Seriousness of Gas Emissions,-0.34,2.21
1.12E+18,-0.54,53.23,Weather Extremes,-0.02,3.96
1.12E+18,-85.87,11.25,Weather Extremes,-0.65,-0.09
1.12E+18,130.84,-12.46,Impact of Resource Overconsumption,0.43,0.4
1.12E+18,58.38,23.59,Seriousness of Gas Emissions,0.52,2.99
1.12E+18,-25.47,37.81,Seriousness of Gas Emissions,0.03,0.37
1.12E+18,-79.04,35.67,Seriousness of Gas Emissions,0.15,3.67
1.12E+18,-82.41,36.47,Weather Extremes,-0.43,3.86
1.12E+18,-72.4,5.34,Seriousness of Gas Emissions,-0.36,0.49
1.12E+18,-76.75,39,Seriousness of Gas Emissions,-0.62,2.74
1.12E+18,-76.94,39.52,Impact of Resource Overconsumption,-0.15,2.74
1.12E+18,-74.01,40.71,Weather Extremes,-0.45,1.44
1.12E+18,-125,55,Impact of Resource Overconsumption,-0.56,-2.94
1.12E+18,144.96,-37.81,Weather Extremes,-0.29,-2.29
1.12E+18,-75.34,39.97,Seriousness of Gas Emissions,-0.24,2.08
1.12E+18,-106.85,38.66,Seriousness of Gas Emissions,0.35,2.56
1.12E+18,126.98,37.57,Seriousness of Gas Emissions,0.66,0.96
1.12E+18,-97.74,30.27,Weather Extremes,-0.4,3.51
1.12E+18,-77.04,38.9,Weather Extremes,-0.65,3.87
1.12E+18,-86.25,35.75,Weather Extremes,-0.65,3.52
1.12E+18,-97.34,33.36,Weather Extremes,0.04,5.11
1.12E+18,-77.73,40.97,Impact of Resource Overconsumption,-0.48,4.99
1.12E+18,-54.18,-34.66,Weather Extremes,0.46,1.75
1.12E+18,138.7,-34.68,Impact of Resource Overconsumption,-0.19,-1.06
1.12E+18,-111.89,40.76,Seriousness of Gas Emissions,-0.76,2.51
1.12E+18,2.35,48.85,Weather Extremes,0.05,4.04
1.12E+18,-123.16,49.33,Weather Extremes,0.49,-1.23
1.12E+18,-77.42,36.13,Weather Extremes,-0.65,4.11
1.12E+18,-114.09,52.3,Weather Extremes,-0.06,-3.35
1.12E+18,-71.06,42.36,Impact of Resource Overconsumption,-0.66,2.21
1.12E+18,-112.45,42.87,Weather Extremes,0.51,1.48
1.12E+18,-74.01,40.71,Weather Extremes,-0.65,1.44
1.12E+18,-115.14,36.17,Seriousness of Gas Emissions,-0.37,0.92
1.12E+18,-115.04,36.1,Seriousness of Gas Emissions,-0.52,0.92
1.12E+18,-70.71,42.09,Weather Extremes,0.05,1.93
1.12E+18,-70.44,43.68,Seriousness of Gas Emissions,-0.19,2.6
1.12E+18,115,-8.33,Weather Extremes,-0.65,-0.06
1.12E+18,-123.36,48.43,Weather Extremes,-0.26,-1.34
1.12E+18,-75.05,39.77,Weather Extremes,-0.41,2.08
1.12E+18,-74.01,40.71,Weather Extremes,0.47,1.44
1.12E+18,-75.7,45.41,Weather Extremes,-0.46,7.12
1.12E+18,-97.34,37.69,Weather Extremes,-0.65,3.92
1.12E+18,-74.01,40.71,Seriousness of Gas Emissions,0.1,1.44
1.12E+18,-122.33,37.5,Weather Extremes,-0.03,-3.58
1.12E+18,-80.24,36.1,Weather Extremes,0.45,4.16
1.12E+18,-118.24,34.05,Weather Extremes,-0.65,-3.13
1.12E+18,-83.84,42.26,Impact of Resource Overconsumption,0.06,8.26
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.5,4.06
1.12E+18,-119.7,34.42,Impact of Resource Overconsumption,-0.83,-2.7
1.12E+18,-79.99,40.44,Weather Extremes,-0.25,6.61
1.12E+18,-77.03,38.99,Impact of Resource Overconsumption,0.16,3.87
1.12E+18,-86.75,33.5,Weather Extremes,0.05,2.48
1.12E+18,-104.82,38.83,Weather Extremes,-0.65,2.54
1.12E+18,-78.87,38.45,Weather Extremes,-0.7,4.49
1.12E+18,-89.38,43.07,Weather Extremes,-0.4,5.34
1.12E+18,-105.57,36.41,Weather Extremes,0.54,2.52
1.12E+18,-86.05,39.92,Weather Extremes,-0.38,5.26
1.12E+18,-122.15,37.44,Seriousness of Gas Emissions,0.17,-3.58
1.12E+18,-86.16,39.77,Weather Extremes,-0.47,5.26
1.12E+18,-82.22,34.86,Weather Extremes,-0.07,2.92
1.12E+18,-79.88,43.5,Seriousness of Gas Emissions,-0.33,8.55
1.12E+18,-95.36,29.76,Weather Extremes,0.05,2.46
1.12E+18,-109.96,45.83,Weather Extremes,-0.45,2.94
1.12E+18,116.27,-31.86,Weather Extremes,0.35,-0.32
1.12E+18,-95.99,36.16,Seriousness of Gas Emissions,-0.37,4.15
1.12E+18,-97.74,30.27,Weather Extremes,-0.31,3.51
1.12E+18,-97.74,30.27,Impact of Resource Overconsumption,-0.24,3.51
1.12E+18,121.03,14.55,Weather Extremes,-0.76,1.25
1.12E+18,28.05,-26.07,Seriousness of Gas Emissions,0.12,0.38
1.12E+18,140.12,35.6,Weather Extremes,0.36,0.31
1.12E+18,-74.01,40.71,Weather Extremes,0.16,1.44
1.12E+18,-95.99,36.16,Impact of Resource Overconsumption,-0.45,4.15
1.12E+18,-66.03,18.23,Weather Extremes,0.3,-0.21
1.12E+18,-79.42,43.7,Weather Extremes,-0.3,8.55
1.12E+18,-83,40.25,Weather Extremes,-0.76,7.3
1.12E+18,-79.42,43.7,Weather Extremes,-0.76,8.55
1.12E+18,-83.04,42.32,Seriousness of Gas Emissions,0.44,8.26
1.12E+18,-86,50,Weather Extremes,-0.06,2.93
1.12E+18,-76.61,39.29,Weather Extremes,-0.65,2.74
1.12E+18,-93.26,44.98,Weather Extremes,0.05,3.91
1.12E+18,36.52,-0.06,Weather Extremes,-0.61,0.48
1.12E+18,-113.82,52.27,Seriousness of Gas Emissions,-0.5,-3.65
1.12E+18,-81.69,41.51,Weather Extremes,-0.54,7.79
1.12E+18,-93.61,41.6,Weather Extremes,-0.3,5.25
1.12E+18,-123.12,49.25,Weather Extremes,-0.65,-1.23
1.12E+18,23.79,61.5,Seriousness of Gas Emissions,-0.36,2.22
1.12E+18,-79.38,43.65,Weather Extremes,-0.65,8.55
1.12E+18,-83.11,32.33,Seriousness of Gas Emissions,-0.59,2.34
1.12E+18,-126.49,49.75,Weather Extremes,-0.65,-1.16
1.12E+18,-94.58,39.1,Weather Extremes,-0.57,4.59
1.12E+18,-106.78,32.31,Weather Extremes,0.05,2.9
1.12E+18,-75.39,40.09,Weather Extremes,0.46,2.72
1.12E+18,-106.78,32.31,Weather Extremes,0.27,2.9
1.12E+18,138.6,-34.93,Weather Extremes,-0.65,-1.06
1.12E+18,115.86,-31.95,Weather Extremes,0.45,-0.52
1.12E+18,150.89,-34.42,Weather Extremes,0.14,-1.51
1.12E+18,-81.38,28.54,Seriousness of Gas Emissions,-0.15,0.5
1.12E+18,-75.23,40.07,Weather Extremes,-0.65,2.72
1.12E+18,55.19,25.08,Impact of Resource Overconsumption,-0.08,2.75
1.12E+18,-112.07,33.45,Weather Extremes,0.47,0.45
1.12E+18,-116.78,34.69,Weather Extremes,0.02,-0.96
1.12E+18,12.57,55.68,Weather Extremes,-0.65,6.28
1.12E+18,-86,50,Impact of Resource Overconsumption,0.19,2.93
1.12E+18,-119.23,50.22,Weather Extremes,-0.65,-2.39
1.12E+18,-96.8,32.78,Weather Extremes,0.72,4.33
1.12E+18,-127.37,50.68,Weather Extremes,0.49,-1.41
1.12E+18,-74.24,40.51,Seriousness of Gas Emissions,-0.55,1.44
1.12E+18,-113.47,53.55,Weather Extremes,-0.06,-4.02
1.12E+18,4.32,51.23,Seriousness of Gas Emissions,-0.3,5.95
1.12E+18,24.03,35.51,Impact of Resource Overconsumption,-0.08,0.82
1.12E+18,151.21,-33.87,Weather Extremes,-0.42,-1.34
1.12E+18,-3.42,55.01,Impact of Resource Overconsumption,-0.85,4.92
1.12E+18,-123.1,44.05,Seriousness of Gas Emissions,0.67,-2.88
1.12E+18,-122.16,38.05,Weather Extremes,-0.41,-4.01
1.12E+18,149.1,-35.3,Weather Extremes,-0.67,-1.94
1.12E+18,138.6,-34.93,Weather Extremes,-0.23,-1.06
1.12E+18,-114.06,51.05,Weather Extremes,-0.63,-2.9
1.12E+18,30.22,51.27,Weather Extremes,0.46,4.26
1.12E+18,-113.47,53.55,Weather Extremes,-0.06,-4.02
1.12E+18,-123.43,48.65,Impact of Resource Overconsumption,-0.56,-1.34
1.12E+18,-111.94,40.61,Weather Extremes,-0.31,2.51
1.12E+18,-63.17,45.2,Impact of Resource Overconsumption,-0.49,1.97
1.12E+18,-78.32,44.3,Weather Extremes,0.11,8.37
1.12E+18,-114.09,51.05,Impact of Resource Overconsumption,-0.83,-2.9
1.12E+18,-114.06,51.05,Impact of Resource Overconsumption,-0.84,-2.9
1.12E+18,-81.38,28.54,Seriousness of Gas Emissions,0.63,0.5
1.12E+18,-93.27,44.98,Weather Extremes,-0.65,3.91
1.12E+18,-117.83,33.75,Weather Extremes,-0.76,-1.71
1.12E+18,9.54,60.43,Weather Extremes,-0.65,9.1
1.12E+18,-99.16,19.35,Weather Extremes,0.46,2.8
1.12E+18,-79.24,43.16,Seriousness of Gas Emissions,0.11,8.55
1.12E+18,-0.67,52.8,Seriousness of Gas Emissions,0.68,4.34
1.12E+18,4.4,51.22,Weather Extremes,0.04,5.95
1.12E+18,174.76,-36.85,Weather Extremes,-0.37,-2.53
1.12E+18,-118.46,33.99,Weather Extremes,-0.43,-2.13
1.12E+18,-121.74,38.55,Weather Extremes,-0.62,-4.01
1.12E+18,-78.32,44.3,Weather Extremes,-0.12,8.37
1.12E+18,-116.78,34.69,Impact of Resource Overconsumption,-0.49,-0.96
1.12E+18,-114.09,51.05,Weather Extremes,-0.47,-2.9
1.12E+18,149.13,-35.28,Seriousness of Gas Emissions,-0.2,-1.94
1.12E+18,7.1,50.74,Weather Extremes,-0.61,7.1
1.12E+18,-79.42,43.7,Weather Extremes,0.49,8.55
1.12E+18,-75.69,45.42,Seriousness of Gas Emissions,0.76,7.12
1.12E+18,-124.92,49.7,Weather Extremes,-0.42,-1
1.12E+18,-73.2,40.86,Weather Extremes,-0.55,0.77
1.12E+18,-111.83,33.42,Weather Extremes,0.01,0.77
1.12E+18,37.28,-0.5,Impact of Resource Overconsumption,0.39,0.53
1.12E+18,-123.12,49.25,Weather Extremes,0.4,-1.23
1.12E+18,-2.6,51.45,Impact of Resource Overconsumption,-0.26,4.72
1.12E+18,-79.42,43.7,Weather Extremes,-0.15,8.55
1.12E+18,-79.42,43.7,Weather Extremes,-0.15,8.55
1.12E+18,9.19,45.46,Impact of Resource Overconsumption,0.37,2.78
1.12E+18,153.43,-28,Impact of Resource Overconsumption,-0.57,-2.26
1.12E+18,12.48,41.89,Seriousness of Gas Emissions,-0.25,3.18
1.12E+18,10.75,59.91,Impact of Resource Overconsumption,-0.53,8.32
1.12E+18,-82.5,28.75,Weather Extremes,0.12,0.36
1.12E+18,-71.54,43.21,Weather Extremes,0.2,3.11
1.12E+18,85.33,23.37,Impact of Resource Overconsumption,0.09,-0.69
1.12E+18,-116.78,34.69,Weather Extremes,-0.35,-0.96
1.12E+18,-78.88,42.89,Weather Extremes,-0.65,8.5
1.12E+18,174.76,-36.85,Weather Extremes,-0.76,-2.53
1.12E+18,-118.19,33.77,Weather Extremes,0.4,-2.13
1.12E+18,-125,55,Weather Extremes,-0.58,-2.94
1.12E+18,-97.33,32.75,Impact of Resource Overconsumption,-0.06,4.82
1.12E+18,4.11,51.75,Impact of Resource Overconsumption,-0.52,5.95
1.12E+18,-111.94,33.43,Weather Extremes,0.05,0.77
1.12E+18,-85.16,37.57,Weather Extremes,-0.65,3.97
1.12E+18,-122.35,37.96,Weather Extremes,-0.65,-3.58
1.12E+18,102.24,2.2,Seriousness of Gas Emissions,0.56,-0.3
1.12E+18,-79.42,43.7,Weather Extremes,0.1,8.55
1.12E+18,40.12,-3.22,Weather Extremes,0.14,0
1.12E+18,-0.19,54.08,Weather Extremes,0.47,3.87
1.12E+18,-118.24,34.05,Weather Extremes,-0.38,-3.13
1.12E+18,-115,55,Weather Extremes,0.05,-2.65
1.12E+18,-123.12,49.25,Weather Extremes,-0.06,-1.23
1.12E+18,-122.53,37.93,Weather Extremes,-0.65,-3.58
1.12E+18,-123.12,49.25,Weather Extremes,-0.65,-1.23
1.12E+18,-71.8,42.26,Weather Extremes,0.21,2.21
1.12E+18,-2.22,52.19,Weather Extremes,0.21,5.25
1.12E+18,-75.69,45.42,Impact of Resource Overconsumption,0.17,7.12
1.12E+18,-0.13,51.51,Weather Extremes,-0.54,4.06
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.34,4.06
1.12E+18,-121.99,37.05,Seriousness of Gas Emissions,-0.19,-4.24
1.12E+18,-0.28,51.56,Weather Extremes,0.21,4.06
1.12E+18,-0.67,52.8,Weather Extremes,0.59,4.34
1.12E+18,-87.69,42.04,Weather Extremes,0.71,6.89
1.12E+18,-118.79,55.17,Weather Extremes,-0.34,-2.87
1.12E+18,4.22,47.28,Weather Extremes,-0.65,2.44
1.12E+18,-82.69,40.23,Weather Extremes,-0.68,7.41
1.12E+18,-0.86,54.2,Seriousness of Gas Emissions,-0.57,3.87
1.12E+18,-111.9,33.51,Weather Extremes,-0.65,0.77
1.12E+18,-150,64,Weather Extremes,-0.65,-1.85
1.12E+18,-111.71,39.42,Weather Extremes,-0.07,2.5
1.12E+18,-58.38,-34.61,Seriousness of Gas Emissions,-0.07,0.58
1.12E+18,-123.12,49.25,Weather Extremes,-0.71,-1.23
1.12E+18,-73.61,45.5,Impact of Resource Overconsumption,0.18,6.79
1.12E+18,-75.16,39.95,Weather Extremes,-0.76,2.08
1.12E+18,8.59,47.56,Seriousness of Gas Emissions,-0.6,4.56
1.12E+18,77.59,12.98,Weather Extremes,-0.14,0.09
1.12E+18,10.74,59.91,Impact of Resource Overconsumption,-0.28,8.32
1.12E+18,-97.06,36.12,Weather Extremes,-0.56,3.7
1.12E+18,18.42,-33.93,Weather Extremes,0.5,-0.91
1.12E+18,-78.32,44.3,Seriousness of Gas Emissions,-0.63,8.37
1.12E+18,-84,34.79,Weather Extremes,-0.76,2.83
1.12E+18,4.35,50.85,Weather Extremes,0.78,6.18
1.12E+18,11.08,49.45,Impact of Resource Overconsumption,0.03,7.5
1.12E+18,4.85,45.75,Seriousness of Gas Emissions,0.47,0.4
1.12E+18,-115.15,36.17,Seriousness of Gas Emissions,0.11,0.92
1.12E+18,7.85,48,Weather Extremes,-0.71,3.85
1.12E+18,-3.16,56.11,Weather Extremes,0.1,4.9
1.12E+18,-6.14,36.69,Impact of Resource Overconsumption,-0.31,-1.05
1.12E+18,151.4,-33.42,Weather Extremes,0.4,-1.34
1.12E+18,1.97,41.41,Impact of Resource Overconsumption,-0.37,0.69
1.12E+18,-79.42,43.7,Weather Extremes,0.06,8.55
1.12E+18,13.74,51.05,Seriousness of Gas Emissions,0.03,8.22
1.12E+18,-84.32,46.52,Weather Extremes,0.46,6.21
1.12E+18,-0.78,50.84,Impact of Resource Overconsumption,-0.68,3.74
1.12E+18,-114.09,51.05,Weather Extremes,-0.06,-2.9
1.12E+18,8.71,50.01,Weather Extremes,-0.43,7.52
1.12E+18,-115,55,Weather Extremes,-0.37,-2.65
1.12E+18,-0.13,51.52,Impact of Resource Overconsumption,-0.71,4.06
1.12E+18,-82.55,35.6,Weather Extremes,-0.44,3.33
1.12E+18,-123.1,44.05,Weather Extremes,-0.54,-2.88
1.12E+18,-117.16,32.72,Weather Extremes,-0.28,-1.44
1.12E+18,144.68,-36.6,Impact of Resource Overconsumption,0.46,-2.05
1.12E+18,-79.42,43.7,Weather Extremes,-0.72,8.55
1.12E+18,-1.26,51.75,Weather Extremes,-0.65,4.35
1.12E+18,145,-37,Seriousness of Gas Emissions,0.41,-2.29
1.12E+18,85.14,25.59,Impact of Resource Overconsumption,0.04,-0.5
1.12E+18,139.69,35.69,Weather Extremes,0.31,-0.52
1.12E+18,-1.35,50.97,Weather Extremes,0.51,3.69
1.12E+18,51.53,25.29,Weather Extremes,-0.65,2.73
1.12E+18,51.53,25.29,Impact of Resource Overconsumption,-0.52,2.73
1.12E+18,-74.01,40.71,Weather Extremes,-0.65,1.44
1.12E+18,-79.52,37.31,Weather Extremes,0.46,4.47
1.12E+18,-88.75,41.93,Impact of Resource Overconsumption,0.09,6.31
1.12E+18,13.39,52.52,Seriousness of Gas Emissions,0.01,8.33
1.12E+18,-73.38,5.76,Impact of Resource Overconsumption,0.52,0.48
1.12E+18,-117.16,32.72,Weather Extremes,-0.6,-1.44
1.12E+18,-122.03,37.98,Weather Extremes,-0.76,-3.58
1.12E+18,3.13,6.5,Weather Extremes,0.47,0.72
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,-84.51,39.13,Weather Extremes,0.4,5.91
1.12E+18,5.84,51.84,Impact of Resource Overconsumption,-0.06,6.63
1.12E+18,28.05,-26.21,Seriousness of Gas Emissions,0.12,0.38
1.12E+18,-0.76,52.04,Weather Extremes,-0.83,4.34
1.12E+18,24.94,60.17,Weather Extremes,0.43,2.48
1.12E+18,-3.5,52.5,Seriousness of Gas Emissions,0.54,5.12
1.12E+18,-8.19,53.63,Weather Extremes,-0.44,4.64
1.12E+18,-0.02,51.51,Weather Extremes,-0.29,4.06
1.12E+18,28.05,-26.21,Seriousness of Gas Emissions,0.12,0.38
1.12E+18,-122.42,37.77,Impact of Resource Overconsumption,-0.46,-3.58
1.12E+18,-122.42,37.78,Impact of Resource Overconsumption,-0.69,-3.58
1.12E+18,-114.06,51.05,Weather Extremes,-0.06,-2.9
1.12E+18,36.83,-1.3,Seriousness of Gas Emissions,-0.58,0.46
1.12E+18,-1.15,52.95,Seriousness of Gas Emissions,-0.65,4.85
1.12E+18,-0.57,51.24,Impact of Resource Overconsumption,-0.75,4.06
1.12E+18,-3.01,53.47,Weather Extremes,-0.36,5.16
1.12E+18,-2.6,51.45,Impact of Resource Overconsumption,-0.54,4.72
1.12E+18,-3.37,56.2,Weather Extremes,0.1,4.9
1.12E+18,0.07,51.56,Seriousness of Gas Emissions,-0.46,3.93
1.12E+18,-115.15,36.17,Weather Extremes,-0.16,0.92
1.12E+18,-2,54,Seriousness of Gas Emissions,0.12,5.14
1.12E+18,-1.48,53.55,Weather Extremes,-0.4,4.98
1.12E+18,-99.51,31.82,Weather Extremes,-0.07,5.15
1.12E+18,143.86,-37.56,Seriousness of Gas Emissions,-0.69,-2.34
1.12E+18,46.72,24.64,Weather Extremes,0.75,1.95
1.12E+18,-3.16,56.11,Weather Extremes,0.1,4.9
1.12E+18,-4,56,Weather Extremes,0.1,4.96
1.12E+18,-3.74,52.29,Weather Extremes,-0.42,5.12
1.12E+18,-98.5,29.42,Impact of Resource Overconsumption,-0.35,3
1.12E+18,-114.09,51.05,Weather Extremes,-0.31,-2.9
1.12E+18,-2.5,53.6,Seriousness of Gas Emissions,-0.89,5.14
1.12E+18,0.12,52.2,Weather Extremes,-0.03,3.5
1.12E+18,-100.39,20.59,Impact of Resource Overconsumption,-0.05,3.76
1.12E+18,-7.94,37.02,Weather Extremes,-0.48,-1.58
1.12E+18,-3.06,53.82,Weather Extremes,-0.59,5.16
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.28,4.06
1.12E+18,-73.88,40.85,Weather Extremes,0.47,0.77
1.12E+18,4.7,50.88,Weather Extremes,-0.37,6.18
1.12E+18,-1.55,53.8,Weather Extremes,-0.68,4.98
1.12E+18,-96.31,30.6,Weather Extremes,0.05,3.22
1.12E+18,-75.7,45.41,Impact of Resource Overconsumption,0.41,7.12
1.12E+18,22.28,60.46,Impact of Resource Overconsumption,0.75,3.4
1.12E+18,-1.73,55.3,Seriousness of Gas Emissions,-0.24,4.38
1.12E+18,126.98,37.57,Weather Extremes,-0.56,0.96
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,-0.37,4.06
1.12E+18,-124.92,49.7,Weather Extremes,-0.49,-1
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.19,4.06
1.12E+18,-112.36,33.44,Weather Extremes,0.05,0.45
1.12E+18,-4.11,56.79,Weather Extremes,-0.03,4.96
1.12E+18,-118.24,34.05,Seriousness of Gas Emissions,-0.58,-3.13
1.12E+18,-1.97,52.42,Weather Extremes,0.08,4.85
1.12E+18,-2.12,51.46,Impact of Resource Overconsumption,-0.52,4.72
1.12E+18,-123.11,49.26,Weather Extremes,-0.65,-1.23
1.12E+18,-119.7,34.42,Weather Extremes,-0.65,-2.7
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.6,4.06
1.12E+18,-86.78,36.03,Weather Extremes,-0.65,4.01
1.12E+18,144.96,-37.81,Impact of Resource Overconsumption,-0.06,-2.29
1.12E+18,-92.5,34.75,Seriousness of Gas Emissions,-0.55,4.84
1.12E+18,-121.28,38.71,Seriousness of Gas Emissions,0.06,-4.01
1.12E+18,-0.07,51.6,Weather Extremes,0.74,4.06
